"meanImp" "medianImp" "minImp" "maxImp" "normHits" "decision"
"eyein" 0 0 0 0 0 "Rejected"
"wetshoesclass" 0 0 0 0 0 "Rejected"
"zeppelin" 0 0 0 0 0 "Rejected"
"aldickwe" 0 0 0 0 0 "Rejected"
"bushi" 0 0 0 0 0 "Rejected"
"foxtarrd" 0 0 0 0 0 "Rejected"
"fuckedup" 0 0 0 0 0 "Rejected"
"internationalist" 0 0 0 0 0 "Rejected"
"murdouchebag" 0 0 0 0 0 "Rejected"
"murdouchebagaldickwe" 0 0 0 0 0 "Rejected"
"paycheck" 0 0 0 0 0 "Rejected"
"repost" 0 0 0 0 0 "Rejected"
"rubish" 0 0 0 0 0 "Rejected"
"saudi" 0 0 0 0 0 "Rejected"
"teatard" 0 0 0 0 0 "Rejected"
"commentsnlet" 0 0 0 0 0 "Rejected"
"headnread" 0 0 0 0 0 "Rejected"
"inan" 0 0 0 0 0 "Rejected"
"nobvious" 0 0 0 0 0 "Rejected"
"epsnyour" 0 0 0 0 0 "Rejected"
"ricdos" 0 0 0 0 0 "Rejected"
"thankyou" 0 0 0 0 0 "Rejected"
"immun" 0 0 0 0 0 "Rejected"
"troyzan" 0 0 0 0 0 "Rejected"
"gigant" 0 0 0 0 0 "Rejected"
"abstain" 0 0 0 0 0 "Rejected"
"breather" 0 0 0 0 0 "Rejected"
"electr" 0 0 0 0 0 "Rejected"
"fiasco" 0 0 0 0 0 "Rejected"
"hgis" 0 0 0 0 0 "Rejected"
"median" 0 0 0 0 0 "Rejected"
"par" 0 0 0 0 0 "Rejected"
"strict" 0 0 0 0 0 "Rejected"
"amp" 0 0 0 0 0 "Rejected"
"beautifulflaw" 0 0 0 0 0 "Rejected"
"goood" 0 0 0 0 0 "Rejected"
"dicendo" 0 0 0 0 0 "Rejected"
"europei" 0 0 0 0 0 "Rejected"
"expo" 0 0 0 0 0 "Rejected"
"gli" 0 0 0 0 0 "Rejected"
"maddalena" 0 0 0 0 0 "Rejected"
"olimpiadi" 0 0 0 0 0 "Rejected"
"pont" 0 0 0 0 0 "Rejected"
"stretto" 0 0 0 0 0 "Rejected"
"sullo" 0 0 0 0 0 "Rejected"
"heartless" 0 0 0 0 0 "Rejected"
"nps" 0 0 0 0 0 "Rejected"
"plow" 0 0 0 0 0 "Rejected"
"popo" 0 0 0 0 0 "Rejected"
"unnecessari" 0 0 0 0 0 "Rejected"
"bellend" 0 0 0 0 0 "Rejected"
"pola" 0 0 0 0 0 "Rejected"
"decre" 0 0 0 0 0 "Rejected"
"biasedput" 0 0 0 0 0 "Rejected"
"grey" 0 0 0 0 0 "Rejected"
"votingpolit" 0 0 0 0 0 "Rejected"
"truthspin" 0 0 0 0 0 "Rejected"
"forreal" 0 0 0 0 0 "Rejected"
"cupcak" 0 0 0 0 0 "Rejected"
"romanc" 0 0 0 0 0 "Rejected"
"dreamt" 0 0 0 0 0 "Rejected"
"stabl" 0 0 0 0 0 "Rejected"
"gender" 0 0 0 0 0 "Rejected"
"midst" 0 0 0 0 0 "Rejected"
"brow" 0 0 0 0 0 "Rejected"
"domin" 0 0 0 0 0 "Rejected"
"shipment" 0 0 0 0 0 "Rejected"
"swim" 0 0 0 0 0 "Rejected"
"wander" 0 0 0 0 0 "Rejected"
"httppxnqi" 0 0 0 0 0 "Rejected"
"merchant" 0 0 0 0 0 "Rejected"
"socialmedia" 0 0 0 0 0 "Rejected"
"nana" 0 0 0 0 0 "Rejected"
"load" 0 0 0 0 0 "Rejected"
"econim" 0 0 0 0 0 "Rejected"
"alotnkeep" 0 0 0 0 0 "Rejected"
"askin" 0 0 0 0 0 "Rejected"
"banknthey" 0 0 0 0 0 "Rejected"
"bettansleep" 0 0 0 0 0 "Rejected"
"bitchnno" 0 0 0 0 0 "Rejected"
"chorusnaint" 0 0 0 0 0 "Rejected"
"conniv" 0 0 0 0 0 "Rejected"
"drivernyou" 0 0 0 0 0 "Rejected"
"essencenthey" 0 0 0 0 0 "Rejected"
"exitnyou" 0 0 0 0 0 "Rejected"
"franksnand" 0 0 0 0 0 "Rejected"
"fresher" 0 0 0 0 0 "Rejected"
"lifenlaugin" 0 0 0 0 0 "Rejected"
"papaya" 0 0 0 0 0 "Rejected"
"poundin" 0 0 0 0 0 "Rejected"
"questionni" 0 0 0 0 0 "Rejected"
"ridenand" 0 0 0 0 0 "Rejected"
"secondsnstil" 0 0 0 0 0 "Rejected"
"shitnth" 0 0 0 0 0 "Rejected"
"shootnmmet" 0 0 0 0 0 "Rejected"
"speed" 0 0 0 0 0 "Rejected"
"suh" 0 0 0 0 0 "Rejected"
"sweat" 0 0 0 0 0 "Rejected"
"telentim" 0 0 0 0 0 "Rejected"
"tighter" 0 0 0 0 0 "Rejected"
"tightnyou" 0 0 0 0 0 "Rejected"
"versac" 0 0 0 0 0 "Rejected"
"jean" 0 0 0 0 0 "Rejected"
"usansh" 0 0 0 0 0 "Rejected"
"franklin" 0 0 0 0 0 "Rejected"
"fuckwitm" 0 0 0 0 0 "Rejected"
"kkkthe" 0 0 0 0 0 "Rejected"
"klu" 0 0 0 0 0 "Rejected"
"klux" 0 0 0 0 0 "Rejected"
"partynlol" 0 0 0 0 0 "Rejected"
"alessandra" 0 0 0 0 0 "Rejected"
"anelka" 0 0 0 0 0 "Rejected"
"argentina" 0 0 0 0 0 "Rejected"
"arguament" 0 0 0 0 0 "Rejected"
"arrnott" 0 0 0 0 0 "Rejected"
"australiaspan" 0 0 0 0 0 "Rejected"
"avbi" 0 0 0 0 0 "Rejected"
"aww" 0 0 0 0 0 "Rejected"
"batard" 0 0 0 0 0 "Rejected"
"behaviornno" 0 0 0 0 0 "Rejected"
"believingum" 0 0 0 0 0 "Rejected"
"berethor" 0 0 0 0 0 "Rejected"
"boeti" 0 0 0 0 0 "Rejected"
"brilliant" 0 0 0 0 0 "Rejected"
"buddo" 0 0 0 0 0 "Rejected"
"burglar" 0 0 0 0 0 "Rejected"
"cahillterryluizivanov" 0 0 0 0 0 "Rejected"
"californiaar" 0 0 0 0 0 "Rejected"
"canadatwo" 0 0 0 0 0 "Rejected"
"cechncom" 0 0 0 0 0 "Rejected"
"chasm" 0 0 0 0 0 "Rejected"
"chelsea" 0 0 0 0 0 "Rejected"
"chiefyou" 0 0 0 0 0 "Rejected"
"childyou" 0 0 0 0 0 "Rejected"
"chuckl" 0 0 0 0 0 "Rejected"
"cole" 0 0 0 0 0 "Rejected"
"confisc" 0 0 0 0 0 "Rejected"
"continuousr" 0 0 0 0 0 "Rejected"
"convent" 0 0 0 0 0 "Rejected"
"coreit" 0 0 0 0 0 "Rejected"
"corporatist" 0 0 0 0 0 "Rejected"
"deflatednbecaus" 0 0 0 0 0 "Rejected"
"deform" 0 0 0 0 0 "Rejected"
"detriment" 0 0 0 0 0 "Rejected"
"downgradeit" 0 0 0 0 0 "Rejected"
"drogba" 0 0 0 0 0 "Rejected"
"duissometh" 0 0 0 0 0 "Rejected"
"dysfunct" 0 0 0 0 0 "Rejected"
"elia" 0 0 0 0 0 "Rejected"
"emperor" 0 0 0 0 0 "Rejected"
"essien" 0 0 0 0 0 "Rejected"
"factoryfarm" 0 0 0 0 0 "Rejected"
"fascistwel" 0 0 0 0 0 "Rejected"
"feedback" 0 0 0 0 0 "Rejected"
"fled" 0 0 0 0 0 "Rejected"
"foil" 0 0 0 0 0 "Rejected"
"fugit" 0 0 0 0 0 "Rejected"
"giantsnfella" 0 0 0 0 0 "Rejected"
"goat" 0 0 0 0 0 "Rejected"
"goodnokay" 0 0 0 0 0 "Rejected"
"goplol" 0 0 0 0 0 "Rejected"
"governmentpolicest" 0 0 0 0 0 "Rejected"
"grossli" 0 0 0 0 0 "Rejected"
"hazard" 0 0 0 0 0 "Rejected"
"hrefhttpforwardarticleschildsexabusescandalaustraliasjewishcommuixzzyicwhxvhttpforwardarticleschildsexabusescandalaustraliasjewishcommu" 0 0 0 0 0 "Rejected"
"immut" 0 0 0 0 0 "Rejected"
"impeach" 0 0 0 0 0 "Rejected"
"inflatedn" 0 0 0 0 0 "Rejected"
"ingrami" 0 0 0 0 0 "Rejected"
"intestin" 0 0 0 0 0 "Rejected"
"karen" 0 0 0 0 0 "Rejected"
"lampard" 0 0 0 0 0 "Rejected"
"lauren" 0 0 0 0 0 "Rejected"
"lemonad" 0 0 0 0 0 "Rejected"
"likj" 0 0 0 0 0 "Rejected"
"malouda" 0 0 0 0 0 "Rejected"
"meirel" 0 0 0 0 0 "Rejected"
"mistaken" 0 0 0 0 0 "Rejected"
"mlti" 0 0 0 0 0 "Rejected"
"nakednand" 0 0 0 0 0 "Rejected"
"nanabozohth" 0 0 0 0 0 "Rejected"
"nemala" 0 0 0 0 0 "Rejected"
"neymarnmata" 0 0 0 0 0 "Rejected"
"niceyou" 0 0 0 0 0 "Rejected"
"nighti" 0 0 0 0 0 "Rejected"
"nkevin" 0 0 0 0 0 "Rejected"
"nliber" 0 0 0 0 0 "Rejected"
"nobl" 0 0 0 0 0 "Rejected"
"nplenti" 0 0 0 0 0 "Rejected"
"nythey" 0 0 0 0 0 "Rejected"
"ona" 0 0 0 0 0 "Rejected"
"outliv" 0 0 0 0 0 "Rejected"
"paizon" 0 0 0 0 0 "Rejected"
"pansywhi" 0 0 0 0 0 "Rejected"
"papu" 0 0 0 0 0 "Rejected"
"parliamentwhich" 0 0 0 0 0 "Rejected"
"parohamikevin" 0 0 0 0 0 "Rejected"
"placedid" 0 0 0 0 0 "Rejected"
"pointi" 0 0 0 0 0 "Rejected"
"policenand" 0 0 0 0 0 "Rejected"
"postxxoo" 0 0 0 0 0 "Rejected"
"ramirez" 0 0 0 0 0 "Rejected"
"reconvent" 0 0 0 0 0 "Rejected"
"rectumno" 0 0 0 0 0 "Rejected"
"redneck" 0 0 0 0 0 "Rejected"
"rednecknstrong" 0 0 0 0 0 "Rejected"
"reign" 0 0 0 0 0 "Rejected"
"republ" 0 0 0 0 0 "Rejected"
"romeu" 0 0 0 0 0 "Rejected"
"sakeno" 0 0 0 0 0 "Rejected"
"scolari" 0 0 0 0 0 "Rejected"
"sensegod" 0 0 0 0 0 "Rejected"
"shithang" 0 0 0 0 0 "Rejected"
"showinggotta" 0 0 0 0 0 "Rejected"
"smokenikestorw" 0 0 0 0 0 "Rejected"
"societyn" 0 0 0 0 0 "Rejected"
"somethin" 0 0 0 0 0 "Rejected"
"spannbspspan" 0 0 0 0 0 "Rejected"
"staffer" 0 0 0 0 0 "Rejected"
"stupidobama" 0 0 0 0 0 "Rejected"
"sturridg" 0 0 0 0 0 "Rejected"
"stylenread" 0 0 0 0 0 "Rejected"
"suckl" 0 0 0 0 0 "Rejected"
"sulk" 0 0 0 0 0 "Rejected"
"supportersni" 0 0 0 0 0 "Rejected"
"suspicion" 0 0 0 0 0 "Rejected"
"sykoraa" 0 0 0 0 0 "Rejected"
"tak" 0 0 0 0 0 "Rejected"
"teet" 0 0 0 0 0 "Rejected"
"terri" 0 0 0 0 0 "Rejected"
"thowin" 0 0 0 0 0 "Rejected"
"tin" 0 0 0 0 0 "Rejected"
"todaynbsp" 0 0 0 0 0 "Rejected"
"torr" 0 0 0 0 0 "Rejected"
"underground" 0 0 0 0 0 "Rejected"
"untd" 0 0 0 0 0 "Rejected"
"untrustworthi" 0 0 0 0 0 "Rejected"
"willian" 0 0 0 0 0 "Rejected"
"wrongth" 0 0 0 0 0 "Rejected"
"arsenalni" 0 0 0 0 0 "Rejected"
"arsene" 0 0 0 0 0 "Rejected"
"grate" 0 0 0 0 0 "Rejected"
"nnever" 0 0 0 0 0 "Rejected"
"friendship" 0 0 0 0 0 "Rejected"
"arami" 0 0 0 0 0 "Rejected"
"incompar" 0 0 0 0 0 "Rejected"
"segmentationgroup" 0 0 0 0 0 "Rejected"
"animoto" 0 0 0 0 0 "Rejected"
"sanan" 0 0 0 0 0 "Rejected"
"scarier" 0 0 0 0 0 "Rejected"
"nier" 0 0 0 0 0 "Rejected"
"skillz" 0 0 0 0 0 "Rejected"
"gunsbr" 0 0 0 0 0 "Rejected"
"munro" 0 0 0 0 0 "Rejected"
"pamper" 0 0 0 0 0 "Rejected"
"assumpt" 0 0 0 0 0 "Rejected"
"anc" 0 0 0 0 0 "Rejected"
"neva" 0 0 0 0 0 "Rejected"
"lso" 0 0 0 0 0 "Rejected"
"pawb" 0 0 0 0 0 "Rejected"
"beliv" 0 0 0 0 0 "Rejected"
"thjat" 0 0 0 0 0 "Rejected"
"assign" 0 0 0 0 0 "Rejected"
"condon" 0 0 0 0 0 "Rejected"
"espous" 0 0 0 0 0 "Rejected"
"sacrific" 0 0 0 0 0 "Rejected"
"solv" 0 0 0 0 0 "Rejected"
"fhuck" 0 0 0 0 0 "Rejected"
"howr" 0 0 0 0 0 "Rejected"
"krystal" 0 0 0 0 0 "Rejected"
"coloni" 0 0 0 0 0 "Rejected"
"cristina" 0 0 0 0 0 "Rejected"
"extermin" 0 0 0 0 0 "Rejected"
"muppet" 0 0 0 0 0 "Rejected"
"spursruss" 0 0 0 0 0 "Rejected"
"shearnut" 0 0 0 0 0 "Rejected"
"crticiz" 0 0 0 0 0 "Rejected"
"kaden" 0 0 0 0 0 "Rejected"
"ufc" 0 0 0 0 0 "Rejected"
"burrhead" 0 0 0 0 0 "Rejected"
"kenyan" 0 0 0 0 0 "Rejected"
"fap" 0 0 0 0 0 "Rejected"
"publishermik" 0 0 0 0 0 "Rejected"
"squid" 0 0 0 0 0 "Rejected"
"articlenin" 0 0 0 0 0 "Rejected"
"baloneynpleas" 0 0 0 0 0 "Rejected"
"keynesian" 0 0 0 0 0 "Rejected"
"paramet" 0 0 0 0 0 "Rejected"
"pmendez" 0 0 0 0 0 "Rejected"
"prefac" 0 0 0 0 0 "Rejected"
"templat" 0 0 0 0 0 "Rejected"
"testament" 0 0 0 0 0 "Rejected"
"actitud" 0 0 0 0 0 "Rejected"
"albailth" 0 0 0 0 0 "Rejected"
"alej" 0 0 0 0 0 "Rejected"
"approvel" 0 0 0 0 0 "Rejected"
"assassin" 0 0 0 0 0 "Rejected"
"basementyou" 0 0 0 0 0 "Rejected"
"beastial" 0 0 0 0 0 "Rejected"
"bwaaaaaaaaaaaaaaaaaahhyo" 0 0 0 0 0 "Rejected"
"cardiff" 0 0 0 0 0 "Rejected"
"citizenship" 0 0 0 0 0 "Rejected"
"deteeeesto" 0 0 0 0 0 "Rejected"
"disciplinari" 0 0 0 0 0 "Rejected"
"distortionncoward" 0 0 0 0 0 "Rejected"
"divertido" 0 0 0 0 0 "Rejected"
"esa" 0 0 0 0 0 "Rejected"
"founder" 0 0 0 0 0 "Rejected"
"frase" 0 0 0 0 0 "Rejected"
"germansu" 0 0 0 0 0 "Rejected"
"grupo" 0 0 0 0 0 "Rejected"
"idiotnbennyhil" 0 0 0 0 0 "Rejected"
"lanternshap" 0 0 0 0 0 "Rejected"
"lanzar" 0 0 0 0 0 "Rejected"
"moronpass" 0 0 0 0 0 "Rejected"
"nlol" 0 0 0 0 0 "Rejected"
"noooo" 0 0 0 0 0 "Rejected"
"ntan" 0 0 0 0 0 "Rejected"
"rainbow" 0 0 0 0 0 "Rejected"
"renounc" 0 0 0 0 0 "Rejected"
"sabrosearselo" 0 0 0 0 0 "Rejected"
"savrin" 0 0 0 0 0 "Rejected"
"singaporeotherwis" 0 0 0 0 0 "Rejected"
"whorenlighten" 0 0 0 0 0 "Rejected"
"wingsextremist" 0 0 0 0 0 "Rejected"
"advanc" 0 0 0 0 0 "Rejected"
"technolog" 0 0 0 0 0 "Rejected"
"viral" 0 0 0 0 0 "Rejected"
"nanyway" 0 0 0 0 0 "Rejected"
"accountwhat" 0 0 0 0 0 "Rejected"
"alertwhi" 0 0 0 0 0 "Rejected"
"aliensyou" 0 0 0 0 0 "Rejected"
"americaxdxcwhat" 0 0 0 0 0 "Rejected"
"assfuck" 0 0 0 0 0 "Rejected"
"azzhol" 0 0 0 0 0 "Rejected"
"blacklist" 0 0 0 0 0 "Rejected"
"bound" 0 0 0 0 0 "Rejected"
"bullshitellen" 0 0 0 0 0 "Rejected"
"chart" 0 0 0 0 0 "Rejected"
"cue" 0 0 0 0 0 "Rejected"
"differencexd" 0 0 0 0 0 "Rejected"
"discount" 0 0 0 0 0 "Rejected"
"dontknow" 0 0 0 0 0 "Rejected"
"edgetrigg" 0 0 0 0 0 "Rejected"
"ellen" 0 0 0 0 0 "Rejected"
"factorxd" 0 0 0 0 0 "Rejected"
"flaccid" 0 0 0 0 0 "Rejected"
"follicl" 0 0 0 0 0 "Rejected"
"fuckeddilf" 0 0 0 0 0 "Rejected"
"headso" 0 0 0 0 0 "Rejected"
"httpwwwfoxnewsentertainmentellendegeneresbilloreillydefendingjcpenneydebateintcmpobnetworkixzzmpnwnisan" 0 0 0 0 0 "Rejected"
"ideamor" 0 0 0 0 0 "Rejected"
"jcpenney" 0 0 0 0 0 "Rejected"
"leveltriggeredsuck" 0 0 0 0 0 "Rejected"
"marino" 0 0 0 0 0 "Rejected"
"maze" 0 0 0 0 0 "Rejected"
"microscop" 0 0 0 0 0 "Rejected"
"monday" 0 0 0 0 0 "Rejected"
"opponentwhi" 0 0 0 0 0 "Rejected"
"oreilli" 0 0 0 0 0 "Rejected"
"orientationnaft" 0 0 0 0 0 "Rejected"
"rightstrongayou" 0 0 0 0 0 "Rejected"
"sampl" 0 0 0 0 0 "Rejected"
"scumbagwhat" 0 0 0 0 0 "Rejected"
"spokesperson" 0 0 0 0 0 "Rejected"
"spokeswoman" 0 0 0 0 0 "Rejected"
"storenbut" 0 0 0 0 0 "Rejected"
"throatwel" 0 0 0 0 0 "Rejected"
"thrower" 0 0 0 0 0 "Rejected"
"uhh" 0 0 0 0 0 "Rejected"
"urchin" 0 0 0 0 0 "Rejected"
"wednesday" 0 0 0 0 0 "Rejected"
"winstheyr" 0 0 0 0 0 "Rejected"
"xcthe" 0 0 0 0 0 "Rejected"
"xcyou" 0 0 0 0 0 "Rejected"
"xdnread" 0 0 0 0 0 "Rejected"
"youyou" 0 0 0 0 0 "Rejected"
"zitclub" 0 0 0 0 0 "Rejected"
"strongassum" 0 0 0 0 0 "Rejected"
"videonpeopl" 0 0 0 0 0 "Rejected"
"younhttpwwwyoutubewatchtvulaohwoufeaturerelatedstrong" 0 0 0 0 0 "Rejected"
"yinzerinctthat" 0 0 0 0 0 "Rejected"
"minnesota" 0 0 0 0 0 "Rejected"
"resurg" 0 0 0 0 0 "Rejected"
"awwww" 0 0 0 0 0 "Rejected"
"beckham" 0 0 0 0 0 "Rejected"
"pap" 0 0 0 0 0 "Rejected"
"victoria" 0 0 0 0 0 "Rejected"
"oversampl" 0 0 0 0 0 "Rejected"
"advis" 0 0 0 0 0 "Rejected"
"aggress" 0 0 0 0 0 "Rejected"
"articul" 0 0 0 0 0 "Rejected"
"bargain" 0 0 0 0 0 "Rejected"
"billionnjust" 0 0 0 0 0 "Rejected"
"blush" 0 0 0 0 0 "Rejected"
"capitol" 0 0 0 0 0 "Rejected"
"cheaper" 0 0 0 0 0 "Rejected"
"chisholm" 0 0 0 0 0 "Rejected"
"chunk" 0 0 0 0 0 "Rejected"
"columnist" 0 0 0 0 0 "Rejected"
"compulsori" 0 0 0 0 0 "Rejected"
"conced" 0 0 0 0 0 "Rejected"
"contractsxd" 0 0 0 0 0 "Rejected"
"deficit" 0 0 0 0 0 "Rejected"
"diminish" 0 0 0 0 0 "Rejected"
"distribut" 0 0 0 0 0 "Rejected"
"employeesntheir" 0 0 0 0 0 "Rejected"
"energ" 0 0 0 0 0 "Rejected"
"essenti" 0 0 0 0 0 "Rejected"
"factsnsom" 0 0 0 0 0 "Rejected"
"flyer" 0 0 0 0 0 "Rejected"
"generousnth" 0 0 0 0 0 "Rejected"
"gimmickri" 0 0 0 0 0 "Rejected"
"giveaway" 0 0 0 0 0 "Rejected"
"harshest" 0 0 0 0 0 "Rejected"
"hayesnfebruari" 0 0 0 0 0 "Rejected"
"highlight" 0 0 0 0 0 "Rejected"
"kleefisch" 0 0 0 0 0 "Rejected"
"lawsnin" 0 0 0 0 0 "Rejected"
"membershipnth" 0 0 0 0 0 "Rejected"
"membersxd" 0 0 0 0 0 "Rejected"
"millionnth" 0 0 0 0 0 "Rejected"
"mortal" 0 0 0 0 0 "Rejected"
"mysteri" 0 0 0 0 0 "Rejected"
"ndid" 0 0 0 0 0 "Rejected"
"neven" 0 0 0 0 0 "Rejected"
"nfor" 0 0 0 0 0 "Rejected"
"nmeanwhil" 0 0 0 0 0 "Rejected"
"novembernwalk" 0 0 0 0 0 "Rejected"
"nthroughout" 0 0 0 0 0 "Rejected"
"outsiz" 0 0 0 0 0 "Rejected"
"pilfer" 0 0 0 0 0 "Rejected"
"pine" 0 0 0 0 0 "Rejected"
"pleasant" 0 0 0 0 0 "Rejected"
"pointpoint" 0 0 0 0 0 "Rejected"
"predecessor" 0 0 0 0 0 "Rejected"
"privatesector" 0 0 0 0 0 "Rejected"
"processxd" 0 0 0 0 0 "Rejected"
"profound" 0 0 0 0 0 "Rejected"
"raid" 0 0 0 0 0 "Rejected"
"receipt" 0 0 0 0 0 "Rejected"
"request" 0 0 0 0 0 "Rejected"
"restructur" 0 0 0 0 0 "Rejected"
"sabotag" 0 0 0 0 0 "Rejected"
"scottnstephen" 0 0 0 0 0 "Rejected"
"sector" 0 0 0 0 0 "Rejected"
"sentinel" 0 0 0 0 0 "Rejected"
"shortfal" 0 0 0 0 0 "Rejected"
"slush" 0 0 0 0 0 "Rejected"
"spokesman" 0 0 0 0 0 "Rejected"
"stagnant" 0 0 0 0 0 "Rejected"
"steadi" 0 0 0 0 0 "Rejected"
"sworn" 0 0 0 0 0 "Rejected"
"tenur" 0 0 0 0 0 "Rejected"
"thingxd" 0 0 0 0 0 "Rejected"
"thuggeri" 0 0 0 0 0 "Rejected"
"tonett" 0 0 0 0 0 "Rejected"
"turnaround" 0 0 0 0 0 "Rejected"
"understood" 0 0 0 0 0 "Rejected"
"unsustain" 0 0 0 0 0 "Rejected"
"upward" 0 0 0 0 0 "Rejected"
"victori" 0 0 0 0 0 "Rejected"
"vol" 0 0 0 0 0 "Rejected"
"walkernther" 0 0 0 0 0 "Rejected"
"walkerxdnwalk" 0 0 0 0 0 "Rejected"
"wauwatosa" 0 0 0 0 0 "Rejected"
"whorexdnwalk" 0 0 0 0 0 "Rejected"
"windfal" 0 0 0 0 0 "Rejected"
"wisconsinnwalk" 0 0 0 0 0 "Rejected"
"workingnthat" 0 0 0 0 0 "Rejected"
"xcearnestxd" 0 0 0 0 0 "Rejected"
"xcexplodexd" 0 0 0 0 0 "Rejected"
"xcfing" 0 0 0 0 0 "Rejected"
"xcmurray" 0 0 0 0 0 "Rejected"
"xcour" 0 0 0 0 0 "Rejected"
"xcvoid" 0 0 0 0 0 "Rejected"
"xcwalker" 0 0 0 0 0 "Rejected"
"xcwhen" 0 0 0 0 0 "Rejected"
"ana" 0 0 0 0 0 "Rejected"
"nbi" 0 0 0 0 0 "Rejected"
"ololol" 0 0 0 0 0 "Rejected"
"xxcorey" 0 0 0 0 0 "Rejected"
"payaso" 0 0 0 0 0 "Rejected"
"shrivel" 0 0 0 0 0 "Rejected"
"com" 0 0 0 0 0 "Rejected"
"cslos" 0 0 0 0 0 "Rejected"
"vector" 0 0 0 0 0 "Rejected"
"acl" 0 0 0 0 0 "Rejected"
"underp" 0 0 0 0 0 "Rejected"
"china" 0 0 0 0 0 "Rejected"
"chines" 0 0 0 0 0 "Rejected"
"hahaha" 0 0 0 0 0 "Rejected"
"russia" 0 0 0 0 0 "Rejected"
"taiwan" 0 0 0 0 0 "Rejected"
"tibetan" 0 0 0 0 0 "Rejected"
"bullish" 0 0 0 0 0 "Rejected"
"doggystyl" 0 0 0 0 0 "Rejected"
"lolhttpwwwscreencastusershoofheartedfoldersdefaultmediaefcbaaveri" 0 0 0 0 0 "Rejected"
"manuev" 0 0 0 0 0 "Rejected"
"pattern" 0 0 0 0 0 "Rejected"
"blackjack" 0 0 0 0 0 "Rejected"
"casino" 0 0 0 0 0 "Rejected"
"csms" 0 0 0 0 0 "Rejected"
"discard" 0 0 0 0 0 "Rejected"
"dub" 0 0 0 0 0 "Rejected"
"introduc" 0 0 0 0 0 "Rejected"
"linear" 0 0 0 0 0 "Rejected"
"multi" 0 0 0 0 0 "Rejected"
"reduct" 0 0 0 0 0 "Rejected"
"shelv" 0 0 0 0 0 "Rejected"
"shuffl" 0 0 0 0 0 "Rejected"
"shuffler" 0 0 0 0 0 "Rejected"
"tis" 0 0 0 0 0 "Rejected"
"uncomfort" 0 0 0 0 0 "Rejected"
"envious" 0 0 0 0 0 "Rejected"
"ohhh" 0 0 0 0 0 "Rejected"
"backnromney" 0 0 0 0 0 "Rejected"
"deterr" 0 0 0 0 0 "Rejected"
"flash" 0 0 0 0 0 "Rejected"
"lowerednth" 0 0 0 0 0 "Rejected"
"worldnbtw" 0 0 0 0 0 "Rejected"
"generalrsquo" 0 0 0 0 0 "Rejected"
"offenderspanspan" 0 0 0 0 0 "Rejected"
"registr" 0 0 0 0 0 "Rejected"
"span" 0 0 0 0 0 "Rejected"
"stylein" 0 0 0 0 0 "Rejected"
"stylespanyomtov" 0 0 0 0 0 "Rejected"
"yomtov" 0 0 0 0 0 "Rejected"
"redistribut" 0 0 0 0 0 "Rejected"
"enthusiasm" 0 0 0 0 0 "Rejected"
"mah" 0 0 0 0 0 "Rejected"
"rockhopperlancast" 0 0 0 0 0 "Rejected"
"wez" 0 0 0 0 0 "Rejected"
"jungl" 0 0 0 0 0 "Rejected"
"parallel" 0 0 0 0 0 "Rejected"
"poodl" 0 0 0 0 0 "Rejected"
"drip" 0 0 0 0 0 "Rejected"
"nlet" 0 0 0 0 0 "Rejected"
"robot" 0 0 0 0 0 "Rejected"
"unfound" 0 0 0 0 0 "Rejected"
"watcher" 0 0 0 0 0 "Rejected"
"cabrera" 0 0 0 0 0 "Rejected"
"hafner" 0 0 0 0 0 "Rejected"
"ran" 0 0 0 0 0 "Rejected"
"compassion" 0 0 0 0 0 "Rejected"
"arsehol" 0 0 0 0 0 "Rejected"
"whhhhhyyyynalso" 0 0 0 0 0 "Rejected"
"animus" 0 0 0 0 0 "Rejected"
"faux" 0 0 0 0 0 "Rejected"
"kindenjoy" 0 0 0 0 0 "Rejected"
"twittwer" 0 0 0 0 0 "Rejected"
"bread" 0 0 0 0 0 "Rejected"
"butteredni" 0 0 0 0 0 "Rejected"
"clone" 0 0 0 0 0 "Rejected"
"exorc" 0 0 0 0 0 "Rejected"
"fansnmost" 0 0 0 0 0 "Rejected"
"fansnwhat" 0 0 0 0 0 "Rejected"
"garag" 0 0 0 0 0 "Rejected"
"imageri" 0 0 0 0 0 "Rejected"
"knucklehead" 0 0 0 0 0 "Rejected"
"sucknbr" 0 0 0 0 0 "Rejected"
"twit" 0 0 0 0 0 "Rejected"
"coonass" 0 0 0 0 0 "Rejected"
"corni" 0 0 0 0 0 "Rejected"
"approvalnobama" 0 0 0 0 0 "Rejected"
"bump" 0 0 0 0 0 "Rejected"
"changenno" 0 0 0 0 0 "Rejected"
"dailynmay" 0 0 0 0 0 "Rejected"
"disapprovalnpresidenti" 0 0 0 0 0 "Rejected"
"electionnobamanromneynday" 0 0 0 0 0 "Rejected"
"gallup" 0 0 0 0 0 "Rejected"
"answernwhat" 0 0 0 0 0 "Rejected"
"affront" 0 0 0 0 0 "Rejected"
"clinch" 0 0 0 0 0 "Rejected"
"lineag" 0 0 0 0 0 "Rejected"
"nationnmitt" 0 0 0 0 0 "Rejected"
"nominationnmitt" 0 0 0 0 0 "Rejected"
"polygamypres" 0 0 0 0 0 "Rejected"
"ahahah" 0 0 0 0 0 "Rejected"
"fallaci" 0 0 0 0 0 "Rejected"
"limitsnapp" 0 0 0 0 0 "Rejected"
